title,release_date,critic_score,audience_score,release_year,movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
A Nightmare on Elm Street 4: The Dream Master,"Released Aug 19, 1988",0.57,0.43,1988,tt0095742,A Nightmare on Elm Street 4: The Dream Master,1988,R,93 min,Horror,5.6,"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.",Renny Harlin,/name/nm0001317/,"Robert Englund, 
Rodney Eastman, 
John Beckman, 
Kisha Brackel","/name/nm0000387/,/name/nm0247672/,/name/nm0065806/,/name/nm0102779/",57679.0,49369899.0
Crossing Delancey,"Released Sep 16, 1988",0.8,0.77,1988,tt0094921,Crossing Delancey,1988,PG,97 min,"Comedy, Romance",6.9,A Manhattan single meets a man through her Jewish grandmother's matchmaker.,Joan Micklin Silver,/name/nm0798717/,"Amy Irving, 
Peter Riegert, 
Reizl Bozyk, 
Jeroen Krabbé","/name/nm0001388/,/name/nm0726200/,/name/nm0102536/,/name/nm0469103/",4578.0,16262415.0
Hero and the Terror,1988,0.0,0.38,1988,tt0095296,Hero and the Terror,1988,R,96 min,"Action, Crime, Drama",5.2,"Danny was lucky 3 years ago at the arrest of Terror, a serial killer of young women. Danny's about to be dad, when Terror escapes prison and is back killing. Will Danny get lucky this time?",William Tannen,/name/nm0849587/,"Chuck Norris, 
Brynn Thayer, 
Steve James, 
Jack O'Halloran","/name/nm0001569/,/name/nm0857201/,/name/nm0416944/,/name/nm0641172/",4119.0,5301200.0
Hot to Trot,"Released Aug 26, 1988",0.0,0.4,1988,tt0095326,Hot to Trot,1988,PG,83 min,"Comedy, Fantasy",4.4,"An insecure stockbroker teams up with Don the Talking Horse, a chatty four-legged financial advisor.",Michael Dinner,/name/nm0227781/,"Bobcat Goldthwait, 
Dabney Coleman, 
John Candy, 
Virginia Madsen","/name/nm0001281/,/name/nm0001056/,/name/nm0001006/,/name/nm0000515/",3432.0,6436211.0
Stealing Home,"Released Aug 26, 1988",0.2,0.78,1988,tt0096171,Stealing Home,1988,PG-13,98 min,"Drama, Romance, Sport",6.6,Ex-baseball player Billy comes home to receive his childhood darling's ashes.,"Steven Kampmann, 
William Porter",/name/nm0436950/,"Mark Harmon, 
Jodie Foster, 
Blair Brown, 
Jonathan Silverman","/name/nm0017620/,/name/nm0001319/,/name/nm0000149/,/name/nm0001974/,/name/nm0001738/",4703.5,7467504.0
Stealing Home,"Released Aug 26, 1988",0.2,0.78,1988,tt0096171,Stealing Home,1988,UA,98 min,"Drama, Romance, Sport",6.6,Ex-baseball player Billy comes home to receive his childhood darling's ashes.,"Steven Kampmann, 
William Porter",/name/nm0436950/,"Mark Harmon, 
Jodie Foster, 
Blair Brown, 
Jonathan Silverman","/name/nm0017620/,/name/nm0001319/,/name/nm0000149/,/name/nm0001974/,/name/nm0001738/",4703.5,7467504.0
The Deceivers,"Released Sep 2, 1988",0.33,0.64,1988,tt0094979,The Deceivers,1988,PG-13,102 min,"Adventure, Crime, Drama",6.0,"Fact-based account of a secret society of murderers, and of the man who exposed them in British India 1825.",Nicholas Meyer,/name/nm0583292/,"Pierce Brosnan, 
Saeed Jaffrey, 
Shashi Kapoor, 
Helena Michell","/name/nm0000112/,/name/nm0006762/,/name/nm0004434/,/name/nm0585002/",1145.0,346297.0
Eight Men Out,"Released Sep 2, 1988",0.87,0.79,1988,tt0095082,Eight Men Out,1988,PG,119 min,"Drama, History, Sport",7.2,A dramatization of the Black Sox scandal when the underpaid Chicago White Sox accepted bribes to deliberately lose the 1919 World Series.,John Sayles,/name/nm0000626/,"John Cusack, 
Clifton James, 
Jace Alexander, 
Gordon Clapp","/name/nm0000131/,/name/nm0416378/,/name/nm0003167/,/name/nm0163429/",20945.0,5680515.0
Eight Men Out,"Released Sep 2, 1988",0.87,0.79,1988,tt0095082,Eight Men Out,1988,U,119 min,"Drama, History, Sport",7.2,A dramatization of the Black Sox scandal when the underpaid Chicago White Sox accepted bribes to deliberately lose the 1919 World Series.,John Sayles,/name/nm0000626/,"John Cusack, 
Clifton James, 
Jace Alexander, 
Gordon Clapp","/name/nm0000131/,/name/nm0416378/,/name/nm0003167/,/name/nm0163429/",20945.0,5680515.0
Moon Over Parador,1988,0.42,0.46,1988,tt0095654,Moon Over Parador,1988,PG-13,103 min,"Comedy, Romance",6.0,"A U.S. actor gets a gig in South American Parador. When the dictator dies, he's forced to play him for real and gets his mistress. Can they change Parador?",Paul Mazursky,/name/nm0005196/,"Richard Dreyfuss, 
Raul Julia, 
Sonia Braga, 
Jonathan Winters","/name/nm0000377/,/name/nm0000471/,/name/nm0000968/,/name/nm0005565/",6462.0,11444204.0
Running on Empty,"Released Sep 9, 1988",0.81,0.69,1988,tt0096018,Running on Empty,1988,PG-13,116 min,"Crime, Drama, Music",7.6,The eldest son of a fugitive family comes of age and wants to live a life of his own.,Sidney Lumet,/name/nm0001486/,"River Phoenix, 
Christine Lahti, 
Judd Hirsch, 
Jonas Abry","/name/nm0000203/,/name/nm0001441/,/name/nm0002139/,/name/nm0009413/",16748.0,2835116.0
Track 29,"Released Jul 12, 1988",0.63,0.44,1988,tt0096294,Track 29,1988,R,90 min,"Drama, Mystery",5.8,"Linda is still tormented by giving up a baby for adoption at 15. She wants a baby, but her husband has enough in his model trains, mistress and being a doctor.",Nicolas Roeg,/name/nm0001676/,"Theresa Russell, 
Gary Oldman, 
Christopher Lloyd, 
Colleen Camp","/name/nm0000622/,/name/nm0000198/,/name/nm0000502/,/name/nm0131974/",2334.0,429028.0
Beast,"Released May 11, 2018",0.92,0.73,2018,tt6463468,Beast,2018,,60 min,"Adventure, Drama",5.8,"In a small fishing town, a grieving teenager recruits the help of a hardened fisherman to figure out what happened to his missing father.",Ben Strang,/name/nm4758695/,"Helen Hedman, 
Elijah Mayo, 
Chantal Nchako, 
Jay Potter","/name/nm0373350/,/name/nm8734076/,/name/nm4014324/,/name/nm0693288/",30.0,
Dead Ringers,"Released Sep 23, 1988",0.85,0.82,1988,tt0094964,Dead Ringers,1988,R,116 min,"Drama, Horror, Thriller",7.2,"Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman.",David Cronenberg,/name/nm0000343/,"Jeremy Irons, 
Geneviève Bujold, 
Heidi von Palleske, 
Barbara Gordon","/name/nm0000460/,/name/nm0000991/,/name/nm0902794/,/name/nm0329876/",48967.0,9134733.0
Gorillas in the Mist,"Released Sep 23, 1988",0.84,0.75,1988,tt0095243,Gorillas in the Mist,1988,PG-13,129 min,"Biography, Drama",7.0,"The story of Dian Fossey, a scientist who came to Africa to study the vanishing mountain gorillas, and later fought to protect them.",Michael Apted,/name/nm0000776/,"Sigourney Weaver, 
Bryan Brown, 
Julie Harris, 
John Omirah Miluwi","/name/nm0000244/,/name/nm0000986/,/name/nm0364915/,/name/nm0590731/",27682.0,24720479.0
Patty Hearst,1988,0.57,0.51,1988,tt0095836,Patty Hearst,1988,R,108 min,"Biography, Drama",6.3,"In the 1970s, Patricia Hearst is abducted by American revolutionaries, but eventually joins their cause instead.",Paul Schrader,/name/nm0001707/,"Natasha Richardson, 
William Forsythe, 
Ving Rhames, 
Frances Fisher","/name/nm0001670/,/name/nm0001235/,/name/nm0000609/,/name/nm0004920/",2156.0,1223326.0
Sweet Hearts Dance,"Released Sep 23, 1988",0.44,0.35,1988,tt0096200,Sweet Hearts Dance,1988,R,101 min,"Comedy, Drama, Romance",5.7,"Long-married high school sweethearts (Don Johnson, Susan Sarandon) get itchy when their friends experience new love.",Robert Greenwald,/name/nm0339254/,"Don Johnson, 
Susan Sarandon, 
Jeff Daniels, 
Elizabeth Perkins","/name/nm0000467/,/name/nm0000215/,/name/nm0001099/,/name/nm0001610/",913.0,3790493.0
Bird,"Released Sep 30, 1988",0.77,0.79,1988,tt0094747,Bird,1988,R,161 min,"Biography, Drama, Music",7.1,"The troubled life and career of jazz musician Charlie ""Bird"" Parker.",Clint Eastwood,/name/nm0000142/,"Forest Whitaker, 
Diane Venora, 
Michael Zelniker, 
Samuel E. Wright","/name/nm0001845/,/name/nm0893204/,/name/nm0954677/,/name/nm0942787/",12819.0,2181286.0
Heartbreak Hotel,1988,0.38,0.49,1988,tt0095288,Heartbreak Hotel,1988,PG-13,97 min,"Comedy, Musical, Romance",5.7,"When a teen tries to set up a band at his school, his mother who was a big fan of Elvis Presley gets in a wreck he and his band members decides to kidnap Elvis and have him hooked up with his mother.",Chris Columbus,/name/nm0001060/,"David Keith, 
Tuesday Weld, 
Charlie Schlatter, 
Angela Goethals","/name/nm0001418/,/name/nm0001839/,/name/nm0772116/,/name/nm0324462/",1452.0,5509417.0
Alien Nation,"Released Oct 7, 1988",0.53,0.44,1988,tt0094631,Alien Nation,1988,R,91 min,"Action, Sci-Fi",6.3,"In 1988, Earth makes the first contact with an alien civilization. In 1991, these aliens, known as Newcomers, slowly begin to be integrated into human society after three years of quarantine.",Graham Baker,/name/nm0048491/,"James Caan, 
Mandy Patinkin, 
Terence Stamp, 
Kevyn Major Howard","/name/nm0001001/,/name/nm0001597/,/name/nm0000654/,/name/nm0397441/",16007.0,25216243.0
Punchline,"Released Sep 7, 1988",0.6,0.43,1988,tt0095927,Punchline,1988,R,128 min,"Comedy, Drama, Romance",5.9,A medical school dropout and a housewife/mom try to make it as stand-up comedians. They become friends and help each other out at an NYC comedy club.,David Seltzer,/name/nm0783544/,"Sally Field, 
Tom Hanks, 
John Goodman, 
Mark Rydell","/name/nm0000398/,/name/nm0000158/,/name/nm0000422/,/name/nm0041932/",8838.0,21032267.0
Night of the Demons,"Released Oct 14, 1988",0.43,0.58,1988,tt0093624,Night of the Demons,1988,R,90 min,"Comedy, Fantasy, Horror",6.1,"Ten teenagers party at an abandoned funeral parlor on Halloween night. When an evil force awakens, demonic spirits keep them from leaving and turn their gathering into a living Hell.",Kevin Tenney,/name/nm0855107/,"Cathy Podewell, 
Alvin Alexis, 
Hal Havins, 
Allison Barron","/name/nm0687970/,/name/nm0018977/,/name/nm0369860/,/name/nm0056482/",17235.0,3109904.0
Pumpkinhead,"Released Jan 13, 1988",0.65,0.49,1988,tt0095925,Pumpkinhead,1988,R,86 min,"Fantasy, Horror",6.2,"After a tragic accident, a man conjures up a towering, vengeful demon called Pumpkinhead to destroy a group of unsuspecting teenagers.",Stan Winston,/name/nm0935644/,"Lance Henriksen, 
Jeff East, 
John D'Aquino, 
Kimberly Ross","/name/nm0000448/,/name/nm0247532/,/name/nm0195383/,/name/nm0743590/",25300.0,4385516.0
Halloween 4: The Return of Michael Myers,"Released Oct 21, 1988",0.39,0.53,1988,tt0095271,Halloween 4: The Return of Michael Myers,1988,R,88 min,"Horror, Thriller",5.8,"Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece. Can Dr. Loomis stop him?",Dwight H. Little,/name/nm0514546/,"Donald Pleasence, 
Ellie Cornell, 
Danielle Harris, 
George P. Wilbur","/name/nm0000587/,/name/nm0332081/,/name/nm0364583/,/name/nm0928111/",54892.0,17768757.0
Mystic Pizza,"Released Oct 14, 1988",0.78,0.55,1988,tt0095690,Mystic Pizza,1988,R,104 min,"Comedy, Drama, Romance",6.3,Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.,Donald Petrie,/name/nm0677953/,"Annabeth Gish, 
Julia Roberts, 
Lili Taylor, 
Vincent D'Onofrio","/name/nm0001272/,/name/nm0000210/,/name/nm0000666/,/name/nm0000352/",30308.0,12793213.0
Things Change,1988,0.85,0.8,1988,tt0096259,Things Change,1988,PG,100 min,"Comedy, Crime, Drama",7.0,Shoe-shiner Gino is hired to take the rap for a mafia murder. Two-bit gangster Jerry watches over Gino and gives him a weekend to remember.,David Mamet,/name/nm0000519/,"Don Ameche, 
Joe Mantegna, 
Robert Prosky, 
J.J. Johnston","/name/nm0000747/,/name/nm0001505/,/name/nm0698764/,/name/nm0426666/",3817.0,3527886.0
Without a Clue,"Released Oct 20, 1988",0.62,0.72,1988,tt0096454,Without a Clue,1988,PG,107 min,"Comedy, Crime, Mystery",6.9,"A drunken Sherlock Holmes is really just a cover for the real detective, Dr. Watson.",Thom Eberhardt,/name/nm0248054/,"Michael Caine, 
Ben Kingsley, 
Jeffrey Jones, 
Lysette Anthony","/name/nm0000323/,/name/nm0001426/,/name/nm0000470/,/name/nm0000771/",10643.0,8539181.0
Everybody's All-American,1988,0.44,0.47,1988,tt0095119,Everybody's All-American,1988,R,127 min,"Drama, Romance, Sport",6.2,A Louisiana football legend struggles to deal with life's complexities after his college career is over.,Taylor Hackford,/name/nm0000431/,"Jessica Lange, 
Dennis Quaid, 
Timothy Hutton, 
John Goodman","/name/nm0001448/,/name/nm0000598/,/name/nm0000459/,/name/nm0000422/",3317.5,12638294.0
Everybody's All-American,1988,0.44,0.47,1988,tt0095119,Everybody's All-American,1988,,127 min,"Drama, Romance, Sport",6.2,A Louisiana football legend struggles to deal with life's complexities after his college career is over.,Taylor Hackford,/name/nm0000431/,"Jessica Lange, 
Dennis Quaid, 
Timothy Hutton, 
John Goodman","/name/nm0001448/,/name/nm0000598/,/name/nm0000459/,/name/nm0000422/",3317.5,12638294.0
The Good Mother,"Released Nov 4, 1988",0.54,0.28,1988,tt0095238,The Good Mother,1988,R,103 min,"Drama, Romance",5.7,A divorced mother may lose custody of her young daughter to her ex-husband after he learns that the little girl crawled into bed with the mother and her boyfriend.,Leonard Nimoy,/name/nm0000559/,"Diane Keaton, 
Liam Neeson, 
Jason Robards, 
Ralph Bellamy","/name/nm0000473/,/name/nm0000553/,/name/nm0001673/,/name/nm0000897/",1725.0,4764606.0
They Live,"Released Nov 23, 1988",0.86,0.8,1988,tt0096256,They Live,1988,R,94 min,"Action, Horror, Sci-Fi",7.2,They influence our decisions without us knowing it. They numb our senses without us feeling it. They control our lives without us realizing it. They live.,John Carpenter,/name/nm0000118/,"Roddy Piper, 
Keith David, 
Meg Foster, 
George 'Buck' Flower","/name/nm0684929/,/name/nm0202966/,/name/nm0001236/,/name/nm0002668/",133549.5,13008928.0
Ernest Saves Christmas,"Released Nov 11, 1988",0.36,0.43,1988,tt0095107,Ernest Saves Christmas,1988,PG,95 min,"Comedy, Family, Fantasy",5.7,Ernest helps Santa Claus as he searches for his successor.,John R. Cherry III,/name/nm0156047/,"Jim Varney, 
Douglas Seale, 
Oliver Clark, 
Noelle Parker","/name/nm0001815/,/name/nm0780528/,/name/nm0164339/,/name/nm0662523/",12065.0,28202109.0
Far North,2007,0.86,0.46,2007,tt0860866,Far North,2007,R,89 min,"Crime, Drama, Romance",6.1,A soldier's unexpected arrival affects two women's simple existence.,Asif Kapadia,/name/nm0438090/,"Michelle Yeoh, 
Michelle Krusiec, 
Sean Bean, 
Gary Pillai","/name/nm0000706/,/name/nm0472891/,/name/nm0000293/,/name/nm0997747/",3028.0,
Fresh Horses,"Released Nov 18, 1988",0.0,0.33,1988,tt0095178,Fresh Horses,1988,PG-13,105 min,"Drama, Romance",5.0,"A Cincinnati college student breaks off his engagement to his wealthy fiancée after he falls in love with a backwoods Kentucky girl he meets at a party. She claims to be 20 years old, but ...                See full summary »",David Anspaugh,/name/nm0000770/,"Molly Ringwald, 
Andrew McCarthy, 
Patti D'Arbanville, 
Ben Stiller","/name/nm0000208/,/name/nm0000530/,/name/nm0001091/,/name/nm0001774/",1962.0,6640346.0
High Spirits,1988,0.31,0.58,1988,tt0095304,High Spirits,1988,PG-13,99 min,"Comedy, Fantasy",5.7,"When a hotelier attempts to fill the chronic vacancies at his castle by launching an advertising campaign that falsely portrays the property as haunted, two actual ghosts show up and end up falling for two guests.",Neil Jordan,/name/nm0001403/,"Peter O'Toole, 
Daryl Hannah, 
Steve Guttenberg, 
Donal McCann","/name/nm0000564/,/name/nm0000435/,/name/nm0000430/,/name/nm0564857/",9947.0,8578231.0
The Land Before Time,"Released Nov 18, 1988",0.65,0.79,1988,tt0095489,The Land Before Time,1988,G,69 min,"Animation, Adventure, Drama",7.4,An orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley.,Don Bluth,/name/nm0089940/,"Pat Hingle, 
Gabriel Damon, 
Helen Shaver, 
Bill Erwin","/name/nm0385757/,/name/nm0198925/,/name/nm0001726/,/name/nm0259984/",91780.0,48092846.0
1969,1988,0.55,0.44,1988,tt0094594,1969,1988,R,95 min,"Drama, War",5.7,"Two friends living in a small town during the 1960s, run away to enjoy their freedom during the Vietnam War, thus disappointing the father of one of them. When they return to town, they realize the importance of family unity.",Ernest Thompson,/name/nm0860125/,"Robert Downey Jr., 
Kiefer Sutherland, 
Bruce Dern, 
Mariette Hartley","/name/nm0000375/,/name/nm0000662/,/name/nm0001136/,/name/nm0366866/",3870.0,5979011.0
Oliver & Company,"Released Nov 18, 1988",0.53,0.62,1988,tt0095776,Oliver & Company,1988,G,74 min,"Animation, Adventure, Comedy",6.6,A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.,George Scribner,/name/nm0780117/,"Joey Lawrence, 
Billy Joel, 
Cheech Marin, 
Richard Mulligan","/name/nm0005129/,/name/nm0005055/,/name/nm0001507/,/name/nm0612321/",49941.0,74151346.0
Cocoon: The Return,"Released Nov 23, 1988",0.31,0.34,1988,tt0094890,Cocoon: The Return,1988,PG,116 min,"Adventure, Comedy, Mystery",5.4,"The seniors return to Earth to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to stay back on Earth?",Daniel Petrie,/name/nm0677951/,"Don Ameche, 
Wilford Brimley, 
Courteney Cox, 
Hume Cronyn","/name/nm0000747/,/name/nm0000979/,/name/nm0001073/,/name/nm0002025/",16774.5,18924919.0
Full Moon in Blue Water,"Released Nov 23, 1988",0.27,0.25,1988,tt0095186,Full Moon in Blue Water,1988,R,95 min,"Comedy, Drama, Romance",5.6,"In Texas, Floyd is the owner of a decadent bar nearby the coast. He misses his wife Dorothy, who disappeared one year ago, and does not pay attention to the business, giving credit to ...                See full summary »",Peter Masterson,/name/nm0557751/,"Gene Hackman, 
Teri Garr, 
Burgess Meredith, 
Elias Koteas","/name/nm0000432/,/name/nm0000414/,/name/nm0580565/,/name/nm0000480/",770.0,450726.0
Scrooged,"Released Nov 23, 1988",0.71,0.71,1988,tt0096061,Scrooged,1988,PG-13,101 min,"Comedy, Drama, Fantasy",6.9,"A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.",Richard Donner,/name/nm0001149/,"Bill Murray, 
Karen Allen, 
John Forsythe, 
John Glover","/name/nm0000195/,/name/nm0000261/,/name/nm0001234/,/name/nm0001278/",107757.5,60328558.0
Dakota,"Released Apr 1, 2022",0.22,0.67,2022,tt10241772,Dakota,2022,Approved,96 min,Family,5.4,"It centers on Kate, a widow who lost her husband in the war in Afghanistan and is struggling to maintain her small-town farm with her daughter while also running the local volunteer fire department.",Kirk Harris,/name/nm0364963/,"Abbie Cornish, 
William Baldwin, 
Tim Rozon, 
Patrick Muldoon","/name/nm0180411/,/name/nm0000287/,/name/nm0747653/,/name/nm0005258/",2767.0,
